algorithm,namc_code,true_tm2_code,query_text,query_sanskrit_term,top1_correct,top5_hit,true_rank,rank,pred_tm2_code,pred_tm2_title,pred_tm2_index_terms,pred_score,pred_tag,pred_correct,pred_exact_sanskrit_match,query_token_overlap,query_vs_pred_sans_overlap
BM25+RERANK,CB-2,SR80,"(a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ - It is characterized by gurgling sound in flanks, heaviness and enlargement of abdomen. Gurgling sound in flanks to be changed to gurgling sounds in abdomen. This may be explained by abnormal accumulation of feces resulting in local and systemic manifestations.",(a) purīṣavṛddhiḥ,True,True,1.0,2,SP9Y,Other specified disorders affecting the whole body (TM2),"Other specified disorders affecting the whole body (TM2); Deep rooted abscess on scalp disorder (TM2); (a) anuśayī; Scalp abscess disorder (TM2); (a) kapālavidradhiḥ; Palatal swelling disorder (TM2); (a) tālupākaḥ, (a) tāluśothaḥ; Palatal abscess disorder (TM2); (a) tāluvidradhiḥ; Sublingual abscess disorder (TM2); (a) adhijihvā; Kudzu tuber like abscess disorder (TM2); (a) vidārikā; Abscess in the axilla disorder (TM2); (b) Akkuḷ kaṭṭi; Irritable abscess in the axilla disorder (TM2); (b) Akkuḷ ericcal kaṭṭi; Abscess in the scrotum disorder (TM2); (b) Aṇṭakkaṭṭi; Dropsy due to Aẕal disorder (TM2); (b) Aḻal ūtal nōy; Generalized oedema disorder including internal organs and cavities (TM2); (c) Istisqā’; Throat pain disorder due to Vaḷi (TM2); (b) Nakāri vātam; Shock disorder (TM2); (c) Suqūṭ al-Quwwa; Neurofibromatosis disorder (TM2); (b) Avutumparakkuṭṭam; Cyst disorder (TM2); (a) granthiḥ; Splitting pain disorder (TM2); (a) bhedaḥ; Agonising pain disorder (TM2); (a) vyathā; Burning sensation all over the body with oedema and inflammation disorder (TM2); (b) Cittuvāta Curōṇitam; Exhaustion disorder (TM2); (a) glāniḥ; Aggravated Aiyam leading to evacuation of bladder and rectum disorder (TM2); (b) Muyalaka kapam; Aggravated Aiyam disorder results in septicaemia (TM2); (b) Turkkanta kapam; Aggravated Aiyam disorder with fire element results in aggressive burning in corpse (TM2); (b) Aṉal kapam, (b) Neruppu aiyam; Aggravated Aiyam disorder leading to hunger - starvation (TM2); (b) Tīpaṉam; Aggravation of Vaḷi disorder with neuritis all over the body (TM2); (b) Malaittakampa vātam; Aggravation of Vaḷi disorder and emaciation leading to death (TM2); (b) Pirāṇālaya vātam; Aggravation of Aẕal and pain all over the body disorder (TM2); (b) Vaḷi pittam; Aẕal disorder caused due to increased Aẕal (TM2); (b) Aẕal pittam; Hyperthyrodisim disorder (TM2); (b) Catastampa vātam; Aggravated Aiyam along with Vaḷi and aiyam causing fever with chills disorder (TM2); (b) Mukkūṭṭu Kapam; Aggravated Aiyam disorder with hyper pyrexia (TM2); (b) Cura Kapam; Dryness and pain in the whole body disorder (TM2); (b) Ularttu cūlai; Aggravation of Vaḷi and aggravation of Aẕal disorder causing palpitation and increase of Aẕal in muscules and joints (TM2); (b) Pācattampa vātam; Cracking body pain disorder (TM2); (a) aṅgāvadaraṇam; Generalized body ache disorder (TM2); (a) aṅgamardaḥ; Burning feet disorder (TM2); (a) pādadāhaḥ; Burning sensation disorder (TM2); (a) dāhaḥ; Burning sensation with sweating and restlessness disorder (TM2); (a) oṣaḥ; Burning sensation of buccal cavity disorder (TM2); (a) davaḥ; Burning sensation of muscle disorder (TM2); (a) māṃsadāhaḥ; Burning sensation of sense organs disorder (TM2); (a) davathuḥ; Burning sensation of shoulder disorder (TM2); (a) aṃsadāhaḥ; Burning sensation in the skin disorder (TM2); (a) tvagdāhaḥ; Generalized burning sensation disorder (TM2); (a) vidāhaḥ; Chest pain disorder (TM2); (a) vakṣastodaḥ; Chills disorder only due to Kapha (TM2); (a) śaityam; Contracture disorder (TM2); (a) saṅkocaḥ; Dwarfism disorder (TM2); (a) vāmanatvam; Wasting of body part(s) disorder (TM2); (a) aṅgaśuṣkatā; Fuming sensation disorder (TM2); (a) dhūmakaḥ, (a) dhūmodgāraḥ; Body heaviness disorder (TM2); (a) gurugātratā; Horripilation disorder (TM2); (a) lomaharṣaḥ; Impaired thoracic mobility disorder (TM2); (a) vakṣoparodhaḥ; Excess body odour disorder (TM2); (a) aṅgagandhaḥ; Excessive temperature disorder (TM2); (a) ūṣmādhikyam; Feeling of being covered by wet cloth disorder (TM2); (a) staimityam; Calf muscle cramp disorder (TM2); (a) piṇḍikodveṣṭanam; Physical exhaustion disorder (TM2); (a) śramaḥ; Scorching pain disorder (TM2); (a) ploṣaḥ; Talkativeness disorder (TM2); (a) vācālatā; Tingling feet disorder (TM2); (a) pādaharṣaḥ; Pricking pain disorder (TM2); (a) todaḥ; Weakness disorder (TM2); (a) balahāniḥ; Asthenia disorder (TM2); (a) balāsakaḥ",0.6503465345936111,Narrower,False,False,8,1
BM25+RERANK,CB-2,SR80,"(a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ - It is characterized by gurgling sound in flanks, heaviness and enlargement of abdomen. Gurgling sound in flanks to be changed to gurgling sounds in abdomen. This may be explained by abnormal accumulation of feces resulting in local and systemic manifestations.",(a) purīṣavṛddhiḥ,True,True,1.0,3,SN43,Eczema disorder (TM2),"Eczema disorder (TM2); (a) vicarcikā (b) Vātak karappāṉ (c) Nār Fārsī; (c) Chājan, (c) Ukauta; Eczema disorder with dry skin (TM2); (b) Vaṟaṭcik karappāṉ; Eczema disorder caused by increase Aiyam (TM2); (b) Cilēṭṭumakkarappāṉ; Eczema disorder caused by increased Aẕal (TM2); (b) Pittak karappāṉ; Eczema disorder occuring in head and ears (TM2); Kaṇṭa karappāṉ; Eczema disorder with joint pain (TM2); (b) Timirvātak karappāṉ; Eczema disorder occurred in scalp due to increased Vaḷi (TM2); (b) Vaḷi kapālak karappāṉ",0.6437288316199699,Narrower,False,False,5,1
BM25+RERANK,CB-2,SR80,"(a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ - It is characterized by gurgling sound in flanks, heaviness and enlargement of abdomen. Gurgling sound in flanks to be changed to gurgling sounds in abdomen. This may be explained by abnormal accumulation of feces resulting in local and systemic manifestations.",(a) purīṣavṛddhiḥ,True,True,1.0,4,SM53,Haemorrhoids disorder (TM2),"Haemorrhoids disorder (TM2); (a) arśaḥ (b) Eruvāy muḷai nōy (c) Bawāsīr; Piles (TM2); Bleeding piles disorder (TM2); (b) Kuruti muḷai; External bleeding piles disorder with growth in the size of lotus flower (TM2); (b) Tamaraka muḷai; External piles disorder with dryness (TM2); (b) Eruvāy varal muḷai; External piles disorder with growth in the size of Amorphallus (TM2); (b) Eruvāyc ceṇṭu muḷai; External piles disorder with growth in the size of bamboo bud and bloody pus discharge (TM2); (b) Kutamūlam; External piles disorder with growth in the size of coocinia grandis and pus discharge (TM2); (b) Kuẕi muḷai; External piles disorder with growth in the size of Curcuma longa (TM2); (b) Eruvāy perumuḷai; External piles disorder with small growth (TM2); (b) Eruvāy ciṟu muḷai; External piles disorder with numerous acne size growth around the anus (TM2); (b) Veḷi muḷai; External piles disorder with skin tag (TM2); (b) Cavvu muḷai; Pile mass in anus disorder due to increased Vaḷi , Aẕal and Aiyam (TM2); (b) Mukkuṟṟa muḷai nōy; Pile mass resembling tapioca disorder (TM2); (b) Āẕi muḷai; Piles associated with glycosuria disorder (TM2); (b) Mēka muḷai; Piles associated with intestinal pain and increased body heat disorder (TM2); (b) Curukku muḷai; Piles associated with neurological pain and belching disorder (TM2); (b) Viṉai muḷai; Piles associated with penile ulcers disorder (TM2); (b) Kaẕal muḷai; Piles disorder caused by derangement of Aiyam (TM2); (b) Aiya muḷai; Piles disorder caused by derangement of Vaḷi (TM2); (b) Vaḷi muḷai; Piles disorder with abdominal pain and flatulence (TM2); (b) Eruvāy nīrmuḷai; Piles disorder with pus exudates from anus (TM2); (b) Cīẕ muḷai; Congenital haemorrhoid disorder (TM2); (a) sahaja-arśaḥ; Haemorrhoid disorder due to Kapha (TM2); (a) kaphaja-arśaḥ; Haemorrhoid disorder due to Pitta (TM2); (a) pittaja-arśaḥ; Haemorroid disorder due to Aẕal aggrevation (TM2); (b) Mūla pittam; Haemorrhoid disorder due to blood (TM2); (a) raktaja-arśaḥ; (a) ārdra-arśaḥ; Haemorrhoid disorder due to Vata (TM2); (a) vātaja-arśaḥ; (a) śuṣka-arśaḥ; Haemorrhoid disorder due to all the three dosha (TM2); (a) sannipātaja-arśaḥ",0.6428815640306996,Narrower,False,False,6,1
BM25+RERANK,CB-2,SR80,"(a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ (a) purīṣavṛddhiḥ - It is characterized by gurgling sound in flanks, heaviness and enlargement of abdomen. Gurgling sound in flanks to be changed to gurgling sounds in abdomen. This may be explained by abnormal accumulation of feces resulting in local and systemic manifestations.",(a) purīṣavṛddhiḥ,True,True,1.0,5,SM7Y,Other specified gastro-intestinal disorders (TM2),Other specified gastro-intestinal disorders (TM2); Aggravated Aiyam disorder leading to ulceration in throat (TM2); (b) Viraṇa Cilēṭṭumam; Apthous ulcer disorder (TM2); (b) Akkaram; Strangury disorder with severe constipation due to Vaḷi (TM2); (b) Calastampa vātam; Aẕal and dyspepsia disorder (TM2); (b) Aruci pittam; Aggrevation of Aẕal associated with black colour vomiting disorder (TM2); (b) Karum pittam; Aggrevation of Aẕal causing haematemesis and reddish stools disorder (TM2); (b) Cem pittam; Digestive disorder due to fever in children (TM2); (b) Cura māntam; Lower abdominal pain with accumulation of blood in uterus disorder (TM2); (b) Karppacūlai vātam; Muscular growth in the abdomen and pelvis disorder (TM2); (b) Ukkāra cūlai; Papules in the tongue disorder (TM2); (b) Nāmuḷ; Blennemesis disorder (TM2); (a) śleṣmodgiraṇam; Excessive satiation disorder (TM2); (a) tṛptiḥ; Insatiation disorder (TM2); (a) atṛptiḥ; Umbilical polyp disorder (TM2); (a) nābhija-arśaḥ; Retention of stool disorder (TM2); (a) mala-apravṛtiḥ; Internal burning sensation disorder (TM2); (a) antardāhaḥ; Burning stomach pain (TM2); Heart burn (TM2); Pyrosis (TM2),0.6400395090528063,Narrower,False,False,6,1
BM25+RERANK,CB-3,SR86,"(a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ - It is characterized by obstruction in channels, diminution of physical strength, heaviness, lethargy, indigestion, spitting out, obstruction to passage of faeces, tastelessness and exhaustion without exertion. This may be explained by consequences incompletely formed stools due to diminished digestive fire.",(a) sāmamalaḥ,True,True,1.0,1,SR86,Faeces with undigested food residues pattern (TM2),Faeces with undigested food residues pattern (TM2); (a) sāmamalaḥ,1.2499999999836744,Equivalent,True,True,2,2
BM25+RERANK,CB-3,SR86,"(a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ - It is characterized by obstruction in channels, diminution of physical strength, heaviness, lethargy, indigestion, spitting out, obstruction to passage of faeces, tastelessness and exhaustion without exertion. This may be explained by consequences incompletely formed stools due to diminished digestive fire.",(a) sāmamalaḥ,True,True,1.0,2,SM37,Diarrhoea disorder (TM2),Diarrhoea disorder (TM2); (a) atisāraḥ (b) Peruṅ kaẕiccal (c) Ishāl; Hepatic diarrhoea disorder (TM2); (c) Dhūsanṭāriya Kabidiyya; Irritable bowel syndrome disorder (TM2); (c) Ishāl Dimāghī; Diarrhoea disorder due to fever arising from Ṣafrā’ or hectic fever (TM2); (c) Ishāl Marārī; Diarrhoea disorder due to the involvement of spleen (TM2); (c) Ishāl Ṭiḥālī; Blood with diarrhoea disorder due to involvement of intestine (TM2); (c) Dhūsanṭāriya Mi‘wiyya; Diarrhoea disorder due to Aẕal aggrevation (TM2); (b) Aticāra pittam; Enterorrhoea disorder due to derangement of Ṣafrā’ (TM2); (c) Ishāl Mi‘wī Ṣafrāwī; Enterorrhoea disorder due to derangement of Sawdā’ (TM2); (c) Ishāl Mi‘wī Sawdāwī; Bloody loose stools disorder (TM2); (b) Kuruti peruṅ kaẕiccal; Loose stools disorder caused by derangement of Aiyam (TM2); (b) Aiya peruṅ kaẕiccal; Loose stools disorder caused by derangement of Mukkuṟṟam (TM2); (b) Mukkuṟṟa peruṅ kaẕiccal; Loose stools disorder caused by derangement of Vaḷi (TM2); (b) Vaḷipperuṅ kaẕiccal; Diarrhoea disorder due only to Vāta (TM2); (a) viḍ-bhedaḥ; Loose stools disorder caused by derangement of Aẕal (TM2); (b) Aẕal peruṅ kaẕiccal; Loose stools disorder occuring in fearness (TM2); (b) Payam peruṅ kaẕiccal; Diarrhoea disorder during pregnancy (TM2); (b) Karppa kirāṇi; Loose stools disorder occuring in fever (TM2); (b) Curapperuṅ kaẕiccal,0.7757539371329125,Equivalent,False,False,7,1
BM25+RERANK,CB-3,SR86,"(a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ - It is characterized by obstruction in channels, diminution of physical strength, heaviness, lethargy, indigestion, spitting out, obstruction to passage of faeces, tastelessness and exhaustion without exertion. This may be explained by consequences incompletely formed stools due to diminished digestive fire.",(a) sāmamalaḥ,True,True,1.0,3,SP9Y,Other specified disorders affecting the whole body (TM2),"Other specified disorders affecting the whole body (TM2); Deep rooted abscess on scalp disorder (TM2); (a) anuśayī; Scalp abscess disorder (TM2); (a) kapālavidradhiḥ; Palatal swelling disorder (TM2); (a) tālupākaḥ, (a) tāluśothaḥ; Palatal abscess disorder (TM2); (a) tāluvidradhiḥ; Sublingual abscess disorder (TM2); (a) adhijihvā; Kudzu tuber like abscess disorder (TM2); (a) vidārikā; Abscess in the axilla disorder (TM2); (b) Akkuḷ kaṭṭi; Irritable abscess in the axilla disorder (TM2); (b) Akkuḷ ericcal kaṭṭi; Abscess in the scrotum disorder (TM2); (b) Aṇṭakkaṭṭi; Dropsy due to Aẕal disorder (TM2); (b) Aḻal ūtal nōy; Generalized oedema disorder including internal organs and cavities (TM2); (c) Istisqā’; Throat pain disorder due to Vaḷi (TM2); (b) Nakāri vātam; Shock disorder (TM2); (c) Suqūṭ al-Quwwa; Neurofibromatosis disorder (TM2); (b) Avutumparakkuṭṭam; Cyst disorder (TM2); (a) granthiḥ; Splitting pain disorder (TM2); (a) bhedaḥ; Agonising pain disorder (TM2); (a) vyathā; Burning sensation all over the body with oedema and inflammation disorder (TM2); (b) Cittuvāta Curōṇitam; Exhaustion disorder (TM2); (a) glāniḥ; Aggravated Aiyam leading to evacuation of bladder and rectum disorder (TM2); (b) Muyalaka kapam; Aggravated Aiyam disorder results in septicaemia (TM2); (b) Turkkanta kapam; Aggravated Aiyam disorder with fire element results in aggressive burning in corpse (TM2); (b) Aṉal kapam, (b) Neruppu aiyam; Aggravated Aiyam disorder leading to hunger - starvation (TM2); (b) Tīpaṉam; Aggravation of Vaḷi disorder with neuritis all over the body (TM2); (b) Malaittakampa vātam; Aggravation of Vaḷi disorder and emaciation leading to death (TM2); (b) Pirāṇālaya vātam; Aggravation of Aẕal and pain all over the body disorder (TM2); (b) Vaḷi pittam; Aẕal disorder caused due to increased Aẕal (TM2); (b) Aẕal pittam; Hyperthyrodisim disorder (TM2); (b) Catastampa vātam; Aggravated Aiyam along with Vaḷi and aiyam causing fever with chills disorder (TM2); (b) Mukkūṭṭu Kapam; Aggravated Aiyam disorder with hyper pyrexia (TM2); (b) Cura Kapam; Dryness and pain in the whole body disorder (TM2); (b) Ularttu cūlai; Aggravation of Vaḷi and aggravation of Aẕal disorder causing palpitation and increase of Aẕal in muscules and joints (TM2); (b) Pācattampa vātam; Cracking body pain disorder (TM2); (a) aṅgāvadaraṇam; Generalized body ache disorder (TM2); (a) aṅgamardaḥ; Burning feet disorder (TM2); (a) pādadāhaḥ; Burning sensation disorder (TM2); (a) dāhaḥ; Burning sensation with sweating and restlessness disorder (TM2); (a) oṣaḥ; Burning sensation of buccal cavity disorder (TM2); (a) davaḥ; Burning sensation of muscle disorder (TM2); (a) māṃsadāhaḥ; Burning sensation of sense organs disorder (TM2); (a) davathuḥ; Burning sensation of shoulder disorder (TM2); (a) aṃsadāhaḥ; Burning sensation in the skin disorder (TM2); (a) tvagdāhaḥ; Generalized burning sensation disorder (TM2); (a) vidāhaḥ; Chest pain disorder (TM2); (a) vakṣastodaḥ; Chills disorder only due to Kapha (TM2); (a) śaityam; Contracture disorder (TM2); (a) saṅkocaḥ; Dwarfism disorder (TM2); (a) vāmanatvam; Wasting of body part(s) disorder (TM2); (a) aṅgaśuṣkatā; Fuming sensation disorder (TM2); (a) dhūmakaḥ, (a) dhūmodgāraḥ; Body heaviness disorder (TM2); (a) gurugātratā; Horripilation disorder (TM2); (a) lomaharṣaḥ; Impaired thoracic mobility disorder (TM2); (a) vakṣoparodhaḥ; Excess body odour disorder (TM2); (a) aṅgagandhaḥ; Excessive temperature disorder (TM2); (a) ūṣmādhikyam; Feeling of being covered by wet cloth disorder (TM2); (a) staimityam; Calf muscle cramp disorder (TM2); (a) piṇḍikodveṣṭanam; Physical exhaustion disorder (TM2); (a) śramaḥ; Scorching pain disorder (TM2); (a) ploṣaḥ; Talkativeness disorder (TM2); (a) vācālatā; Tingling feet disorder (TM2); (a) pādaharṣaḥ; Pricking pain disorder (TM2); (a) todaḥ; Weakness disorder (TM2); (a) balahāniḥ; Asthenia disorder (TM2); (a) balāsakaḥ",0.675794657313803,Narrower,False,False,10,1
BM25+RERANK,CB-3,SR86,"(a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ - It is characterized by obstruction in channels, diminution of physical strength, heaviness, lethargy, indigestion, spitting out, obstruction to passage of faeces, tastelessness and exhaustion without exertion. This may be explained by consequences incompletely formed stools due to diminished digestive fire.",(a) sāmamalaḥ,True,True,1.0,4,SK65,Cataract disorder (TM2),Cataract disorder (TM2); (a) kācaḥ (b) Vaḷi kācam (c) Nuzūl al-Mā’; Partial or total blindness disorder (TM2); (a) timiraḥ; Amaurosis (TM2); Ametropia (TM2); Partial obstruction of vision (TM2); Cataract due to kapha disorder (TM2); (a) ślaiṣmika-kācaḥ; Cararact due to three dosha disorder (TM2); (a) sānnipātika-kācaḥ,0.662719882952066,Narrower,False,False,5,1
BM25+RERANK,CB-3,SR86,"(a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ (a) sāmamalaḥ - It is characterized by obstruction in channels, diminution of physical strength, heaviness, lethargy, indigestion, spitting out, obstruction to passage of faeces, tastelessness and exhaustion without exertion. This may be explained by consequences incompletely formed stools due to diminished digestive fire.",(a) sāmamalaḥ,True,True,1.0,5,SM7Y,Other specified gastro-intestinal disorders (TM2),Other specified gastro-intestinal disorders (TM2); Aggravated Aiyam disorder leading to ulceration in throat (TM2); (b) Viraṇa Cilēṭṭumam; Apthous ulcer disorder (TM2); (b) Akkaram; Strangury disorder with severe constipation due to Vaḷi (TM2); (b) Calastampa vātam; Aẕal and dyspepsia disorder (TM2); (b) Aruci pittam; Aggrevation of Aẕal associated with black colour vomiting disorder (TM2); (b) Karum pittam; Aggrevation of Aẕal causing haematemesis and reddish stools disorder (TM2); (b) Cem pittam; Digestive disorder due to fever in children (TM2); (b) Cura māntam; Lower abdominal pain with accumulation of blood in uterus disorder (TM2); (b) Karppacūlai vātam; Muscular growth in the abdomen and pelvis disorder (TM2); (b) Ukkāra cūlai; Papules in the tongue disorder (TM2); (b) Nāmuḷ; Blennemesis disorder (TM2); (a) śleṣmodgiraṇam; Excessive satiation disorder (TM2); (a) tṛptiḥ; Insatiation disorder (TM2); (a) atṛptiḥ; Umbilical polyp disorder (TM2); (a) nābhija-arśaḥ; Retention of stool disorder (TM2); (a) mala-apravṛtiḥ; Internal burning sensation disorder (TM2); (a) antardāhaḥ; Burning stomach pain (TM2); Heart burn (TM2); Pyrosis (TM2),0.6448598972900138,Narrower,False,False,8,1
BM25+RERANK,D,SS10,(a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam - It is characterized by derangement of digestive power. This may be explained by vitiation of digestive fire in turn resulting in local and systemic effects.,(a) agnivaiṣamyam,True,True,1.0,1,SS10,Derangement of digestive power pattern (TM2),Derangement of digestive power pattern (TM2); (a) agnivaiṣamyam,1.2499999999884768,Equivalent,True,True,5,2
BM25+RERANK,D,SS10,(a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam - It is characterized by derangement of digestive power. This may be explained by vitiation of digestive fire in turn resulting in local and systemic effects.,(a) agnivaiṣamyam,True,True,1.0,2,SR59,Derangement of digestive tract pattern (TM2),Derangement of digestive tract pattern (TM2); (a) annavahasrotoduṣṭiḥ,0.4235943908312829,Related,False,False,4,1
BM25+RERANK,D,SS10,(a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam - It is characterized by derangement of digestive power. This may be explained by vitiation of digestive fire in turn resulting in local and systemic effects.,(a) agnivaiṣamyam,True,True,1.0,3,SM53,Haemorrhoids disorder (TM2),"Haemorrhoids disorder (TM2); (a) arśaḥ (b) Eruvāy muḷai nōy (c) Bawāsīr; Piles (TM2); Bleeding piles disorder (TM2); (b) Kuruti muḷai; External bleeding piles disorder with growth in the size of lotus flower (TM2); (b) Tamaraka muḷai; External piles disorder with dryness (TM2); (b) Eruvāy varal muḷai; External piles disorder with growth in the size of Amorphallus (TM2); (b) Eruvāyc ceṇṭu muḷai; External piles disorder with growth in the size of bamboo bud and bloody pus discharge (TM2); (b) Kutamūlam; External piles disorder with growth in the size of coocinia grandis and pus discharge (TM2); (b) Kuẕi muḷai; External piles disorder with growth in the size of Curcuma longa (TM2); (b) Eruvāy perumuḷai; External piles disorder with small growth (TM2); (b) Eruvāy ciṟu muḷai; External piles disorder with numerous acne size growth around the anus (TM2); (b) Veḷi muḷai; External piles disorder with skin tag (TM2); (b) Cavvu muḷai; Pile mass in anus disorder due to increased Vaḷi , Aẕal and Aiyam (TM2); (b) Mukkuṟṟa muḷai nōy; Pile mass resembling tapioca disorder (TM2); (b) Āẕi muḷai; Piles associated with glycosuria disorder (TM2); (b) Mēka muḷai; Piles associated with intestinal pain and increased body heat disorder (TM2); (b) Curukku muḷai; Piles associated with neurological pain and belching disorder (TM2); (b) Viṉai muḷai; Piles associated with penile ulcers disorder (TM2); (b) Kaẕal muḷai; Piles disorder caused by derangement of Aiyam (TM2); (b) Aiya muḷai; Piles disorder caused by derangement of Vaḷi (TM2); (b) Vaḷi muḷai; Piles disorder with abdominal pain and flatulence (TM2); (b) Eruvāy nīrmuḷai; Piles disorder with pus exudates from anus (TM2); (b) Cīẕ muḷai; Congenital haemorrhoid disorder (TM2); (a) sahaja-arśaḥ; Haemorrhoid disorder due to Kapha (TM2); (a) kaphaja-arśaḥ; Haemorrhoid disorder due to Pitta (TM2); (a) pittaja-arśaḥ; Haemorroid disorder due to Aẕal aggrevation (TM2); (b) Mūla pittam; Haemorrhoid disorder due to blood (TM2); (a) raktaja-arśaḥ; (a) ārdra-arśaḥ; Haemorrhoid disorder due to Vata (TM2); (a) vātaja-arśaḥ; (a) śuṣka-arśaḥ; Haemorrhoid disorder due to all the three dosha (TM2); (a) sannipātaja-arśaḥ",0.3935881035661351,Related,False,False,6,1
BM25+RERANK,D,SS10,(a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam - It is characterized by derangement of digestive power. This may be explained by vitiation of digestive fire in turn resulting in local and systemic effects.,(a) agnivaiṣamyam,True,True,1.0,4,SM7Y,Other specified gastro-intestinal disorders (TM2),Other specified gastro-intestinal disorders (TM2); Aggravated Aiyam disorder leading to ulceration in throat (TM2); (b) Viraṇa Cilēṭṭumam; Apthous ulcer disorder (TM2); (b) Akkaram; Strangury disorder with severe constipation due to Vaḷi (TM2); (b) Calastampa vātam; Aẕal and dyspepsia disorder (TM2); (b) Aruci pittam; Aggrevation of Aẕal associated with black colour vomiting disorder (TM2); (b) Karum pittam; Aggrevation of Aẕal causing haematemesis and reddish stools disorder (TM2); (b) Cem pittam; Digestive disorder due to fever in children (TM2); (b) Cura māntam; Lower abdominal pain with accumulation of blood in uterus disorder (TM2); (b) Karppacūlai vātam; Muscular growth in the abdomen and pelvis disorder (TM2); (b) Ukkāra cūlai; Papules in the tongue disorder (TM2); (b) Nāmuḷ; Blennemesis disorder (TM2); (a) śleṣmodgiraṇam; Excessive satiation disorder (TM2); (a) tṛptiḥ; Insatiation disorder (TM2); (a) atṛptiḥ; Umbilical polyp disorder (TM2); (a) nābhija-arśaḥ; Retention of stool disorder (TM2); (a) mala-apravṛtiḥ; Internal burning sensation disorder (TM2); (a) antardāhaḥ; Burning stomach pain (TM2); Heart burn (TM2); Pyrosis (TM2),0.39310791945927503,Related,False,False,5,1
BM25+RERANK,D,SS10,(a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam (a) agnivaiṣamyam - It is characterized by derangement of digestive power. This may be explained by vitiation of digestive fire in turn resulting in local and systemic effects.,(a) agnivaiṣamyam,True,True,1.0,5,SM54,Proctitis disorder (TM2),Proctitis disorder (TM2); (a) gudakuṭṭanam; (a) gudapākaḥ (c) Waram al-Maq‘ad; Piles disorder caused by derangement of Aẕal (TM2); (b) Aẕal muḷai,0.38831683036217596,Related,False,False,4,1
BM25+RERANK,DB-2,SS11,(a) viṣamāgniḥ (a) viṣamāgniḥ (a) viṣamāgniḥ (a) viṣamāgniḥ - It is characterized by irregular digestion irrespective of quantity and quality of food. This may be explained by vitiation of digestive fire in turn resulting in erratic behavour of digestive system.,(a) viṣamāgniḥ,True,True,1.0,1,SS11,Irregular digestive power pattern (TM2),Irregular digestive power pattern (TM2); (a) viṣamāgniḥ,1.249999999989315,Equivalent,True,True,4,2
BM25+RERANK,DB-2,SS11,(a) viṣamāgniḥ (a) viṣamāgniḥ (a) viṣamāgniḥ (a) viṣamāgniḥ - It is characterized by irregular digestion irrespective of quantity and quality of food. This may be explained by vitiation of digestive fire in turn resulting in erratic behavour of digestive system.,(a) viṣamāgniḥ,True,True,1.0,2,SM7Y,Other specified gastro-intestinal disorders (TM2),Other specified gastro-intestinal disorders (TM2); Aggravated Aiyam disorder leading to ulceration in throat (TM2); (b) Viraṇa Cilēṭṭumam; Apthous ulcer disorder (TM2); (b) Akkaram; Strangury disorder with severe constipation due to Vaḷi (TM2); (b) Calastampa vātam; Aẕal and dyspepsia disorder (TM2); (b) Aruci pittam; Aggrevation of Aẕal associated with black colour vomiting disorder (TM2); (b) Karum pittam; Aggrevation of Aẕal causing haematemesis and reddish stools disorder (TM2); (b) Cem pittam; Digestive disorder due to fever in children (TM2); (b) Cura māntam; Lower abdominal pain with accumulation of blood in uterus disorder (TM2); (b) Karppacūlai vātam; Muscular growth in the abdomen and pelvis disorder (TM2); (b) Ukkāra cūlai; Papules in the tongue disorder (TM2); (b) Nāmuḷ; Blennemesis disorder (TM2); (a) śleṣmodgiraṇam; Excessive satiation disorder (TM2); (a) tṛptiḥ; Insatiation disorder (TM2); (a) atṛptiḥ; Umbilical polyp disorder (TM2); (a) nābhija-arśaḥ; Retention of stool disorder (TM2); (a) mala-apravṛtiḥ; Internal burning sensation disorder (TM2); (a) antardāhaḥ; Burning stomach pain (TM2); Heart burn (TM2); Pyrosis (TM2),0.38940231730260877,Related,False,False,5,1
