namc_code,true_tm2_code,query_text,query_sanskrit_term,bm25_base_top1_pred,bm25_base_top1_score,bm25_base_top1_correct,bm25_base_true_rank,bm25_rerank_top1_pred,bm25_rerank_top1_score,bm25_rerank_top1_correct,bm25_rerank_true_rank,bm25_rerank_fixed,bm25_rerank_hurt
HB-18,SK6H,(a) vartmagata-raktārśaḥ (a) vartmagata-raktārśaḥ (a) vartmagata-raktārśaḥ (a) vartmagata-raktārśaḥ - It is characterised by wart like growth in the external surface of eyelids. This may be explained by: (a) Vitiated blood affecting the eyelid,(a) vartmagata-raktārśaḥ,SK6H,0.999999999988788,True,1.0,SK6H,1.249999999988788,True,1.0,False,False
HD-1,SK6C,(a) prastāri-arma (a) prastāri-arma (a) prastāri-arma (a) prastāri-arma - It is characterised by muscular growth from the inner canthus towards cornea leadind to loss of vision if it reaches the pupil. This may be explained by: (a) Vitiated dosha causing muscular growth over the sclera.,(a) prastāri-arma,SK6C,0.9999999999837774,True,1.0,SK6C,1.2499999999837774,True,1.0,False,False
HD-2,SK6C,(a) śuklārma (a) śuklārma (a) śuklārma (a) śuklārma - -,(a) śuklārma,SK6C,0.9999999999828411,True,1.0,SK6C,1.249999999982841,True,1.0,False,False
HD-3,SK6C,(a) lohitārma (a) kṣatārma (a) lohitārma (a) kṣatārma (a) lohitārma (a) kṣatārma (a) lohitārma (a) kṣatārma - -,(a) lohitārma (a) kṣatārma,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
HD-5,SK66,(a) snāyvarma (a) snāyvarma (a) snāyvarma (a) snāyvarma - -,(a) snāyvarma,SK66,0.9999999999751842,True,1.0,SK66,1.2499999999751843,True,1.0,False,False
HE-1,SK67,(a) savraṇaśukraḥ (a) savraṇaśukraḥ (a) savraṇaśukraḥ (a) savraṇaśukraḥ - -,(a) savraṇaśukraḥ,SK67,0.9999999999819803,True,1.0,SK67,1.2499999999819802,True,1.0,False,False
HE-5,SK7Y,(a) sirāśukraḥ (a) sirāśukraḥ (a) sirāśukraḥ (a) sirāśukraḥ - -,(a) sirāśukraḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
HF-4,SK6R,(a) aśophapākaḥ (a) aśophapākaḥ (a) aśophapākaḥ (a) aśophapākaḥ - It is characterised by abrupt mild eye swelling. This may be explained by: (a) Vitiation of all three dosha affecting the whole eye.,(a) aśophapākaḥ,SK6R,0.9999999999864714,True,1.0,SK6R,1.2499999999864713,True,1.0,False,False
HF-6,SK7Y,(a) vātaparyāyaḥ (a) vātaparyāyaḥ (a) vātaparyāyaḥ (a) vātaparyāyaḥ - -,(a) vātaparyāyaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
HF-9,SK7Y,(a) amlādhyuṣitaḥ (a) amloṣita (a) amlādhyuṣitaḥ (a) amloṣita (a) amlādhyuṣitaḥ (a) amloṣita (a) amlādhyuṣitaḥ (a) amloṣita - -,(a) amlādhyuṣitaḥ (a) amloṣita,SN4F,0.9999999999778707,False,2.0,SK7Y,1.236508440556891,True,1.0,True,False
HF-10,SK60,(a) sirotpātaḥ (a) sirotpātaḥ (a) sirotpātaḥ (a) sirotpātaḥ - -,(a) sirotpātaḥ,SK60,0.9999999999825661,True,1.0,SK60,1.249999999982566,True,1.0,False,False
HF-11,SK60,(a) sirāpraharṣaḥ (a) Sirāharṣaḥ (a) sirāpraharṣaḥ (a) Sirāharṣaḥ (a) sirāpraharṣaḥ (a) Sirāharṣaḥ (a) sirāpraharṣaḥ (a) Sirāharṣaḥ - It is characterised by appearance of reddish blood vessels over the sclera. This may be explained by: (a) Vitiated blood,(a) sirāpraharṣaḥ (a) Sirāharṣaḥ,SK60,0.9999999999862883,True,1.0,SK60,0.9999999999862883,True,1.0,False,False
HG-2.5,SK65,(a) sānnipātika-kācaḥ (a) sānnipātika-kācaḥ (a) sānnipātika-kācaḥ (a) sānnipātika-kācaḥ - -,(a) sānnipātika-kācaḥ,SK65,0.9999999999808343,True,1.0,SK65,1.2499999999808344,True,1.0,False,False
HG-6,SK64,(a) rātryāndhyam (a) kaphavidagdhadṛṣṭi (a) rātryāndhyam (a) kaphavidagdhadṛṣṭi (a) rātryāndhyam (a) kaphavidagdhadṛṣṭi (a) rātryāndhyam (a) kaphavidagdhadṛṣṭi - It is characterised by loss of vision during night. This may be explained by: (a) Vitiated kapha affecting the vision.,(a) rātryāndhyam (a) kaphavidagdhadṛṣṭi,SK64,0.9999999999917188,True,1.0,SK64,0.9999999999917188,True,1.0,False,False
HG-10,SK7Y,(a) nakulāndhyam (a) nakulāndhyam (a) nakulāndhyam (a) nakulāndhyam - -,(a) nakulāndhyam,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
HG-11,SK7Y,(a) gambhīrā-dṛṣṭiḥ (a) gambhīrā-dṛṣṭiḥ (a) gambhīrā-dṛṣṭiḥ (a) gambhīrā-dṛṣṭiḥ - -,(a) gambhīrā-dṛṣṭiḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
I-1,SK95,"(a) pratiśyāyaḥ (a) pīnasaḥ (a) pratiśyāyaḥ (a) pīnasaḥ (a) pratiśyāyaḥ (a) pīnasaḥ (a) pratiśyāyaḥ (a) pīnasaḥ - It is characterised by swelling, redness of nasal mucosa, moistness and watery discharge, pain, loss of smell. This may be explained by: (a) Increased vata pushing the kapha outwards through the nose.",(a) pratiśyāyaḥ (a) pīnasaḥ,SK95,0.9999999999850615,True,1.0,SK95,0.9999999999850615,True,1.0,False,False
I-5,SK96,(a) ghrāṇasrāvaḥ (a) nāsāsrāvaḥ (a) ghrāṇasrāvaḥ (a) nāsāsrāvaḥ (a) ghrāṇasrāvaḥ (a) nāsāsrāvaḥ (a) ghrāṇasrāvaḥ (a) nāsāsrāvaḥ - It is characterised by watery discharge from the nose may be associated with loss of smell. This may be explained by: (a) Vitiation of the kaphadosha and vatadosha.,(a) ghrāṇasrāvaḥ (a) nāsāsrāvaḥ,SK96,0.9999999999884173,True,1.0,SK96,0.9999999999884173,True,1.0,False,False
I-7,SK95,(a) ghrāṇapākaḥ (a) nāsāpākaḥ (a) ghrāṇapākaḥ (a) nāsāpākaḥ (a) ghrāṇapākaḥ (a) nāsāpākaḥ (a) ghrāṇapākaḥ (a) nāsāpākaḥ - -,(a) ghrāṇapākaḥ (a) nāsāpākaḥ,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
I-10,SK95,(a) pūyaraktam (a) pūyaśoṇitam (a) pūyaraktam (a) pūyaśoṇitam (a) pūyaraktam (a) pūyaśoṇitam (a) pūyaraktam (a) pūyaśoṇitam - -,(a) pūyaraktam (a) pūyaśoṇitam,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
I-13,SK9Y,(a) dīptaḥ (a) dīptaḥ (a) dīptaḥ (a) dīptaḥ - -,(a) dīptaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
I-14,SK96,(a) bhraṃśathuḥ (a) bhraṃśathuḥ (a) bhraṃśathuḥ (a) bhraṃśathuḥ - -,(a) bhraṃśathuḥ,SK96,0.9999999999823682,True,1.0,SK96,1.2499999999823683,True,1.0,False,False
J-1,SK8Y,(a) vātajakarṇarogaḥ (a) vātajakarṇaśūla (a) vātajakarṇarogaḥ (a) vātajakarṇaśūla (a) vātajakarṇarogaḥ (a) vātajakarṇaśūla (a) vātajakarṇarogaḥ (a) vātajakarṇaśūla - -,(a) vātajakarṇarogaḥ (a) vātajakarṇaśūla,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
J-2,SK8Y,(a) pittajakarṇarogaḥ (a) pittajakarṇarogaḥ (a) pittajakarṇarogaḥ (a) pittajakarṇarogaḥ - -,(a) pittajakarṇarogaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
J-4,SK8Y,(a) sānnipātajakarṇarogaḥ (a) sannipātika-karṇaśūlaḥ (a) sānnipātajakarṇarogaḥ (a) sannipātika-karṇaśūlaḥ (a) sānnipātajakarṇarogaḥ (a) sannipātika-karṇaśūlaḥ (a) sānnipātajakarṇarogaḥ (a) sannipātika-karṇaśūlaḥ - -,(a) sānnipātajakarṇarogaḥ (a) sannipātika-karṇaśūlaḥ,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
J-8,SK85,"(a) karṇa-gūthakaḥ (a) karṇa-gūthakaḥ (a) karṇa-gūthakaḥ (a) karṇa-gūthakaḥ - It is characterised by presence of wax in the ear that becomes viscous and hard thereby causing hindrance in hearing. This may be explained by: (a) Vitiation of kapha, vata affecting ear.",(a) karṇa-gūthakaḥ,SK85,0.9999999999847028,True,1.0,SK85,1.249999999984703,True,1.0,False,False
J-11,SK8Y,(a) karṇa-pratināhaḥ (a) karṇa-pratināhaḥ (a) karṇa-pratināhaḥ (a) karṇa-pratināhaḥ - -,(a) karṇa-pratināhaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
J-12,SK80,"(a) karṇa-vidradhiḥ (a) karṇa-vidradhiḥ (a) karṇa-vidradhiḥ (a) karṇa-vidradhiḥ - It is characterised by painful suppurative swelling in the ear region. This may be explained by: (a) Aggravation of pitta affecting skin, fat, muscle tissue in the ear region resulting in swelling and suppuration.",(a) karṇa-vidradhiḥ,SK80,0.9999999999882119,True,1.0,SK80,1.2499999999882119,True,1.0,False,False
J-15,SK8Y,(a) karṇārbudaḥ (a) karṇārbudaḥ (a) karṇārbudaḥ (a) karṇārbudaḥ - -,(a) karṇārbudaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
JA-1,SK8Y,(a) utpātaḥ (a) utpātaḥ (a) utpātaḥ (a) utpātaḥ - -,(a) utpātaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
K-8,SN9Y,(a) vraṇa-upadravaḥ (a) vraṇa-upadravaḥ (a) vraṇa-upadravaḥ (a) vraṇa-upadravaḥ - -,(a) vraṇa-upadravaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
LF-1,SN9Y,(a) āmaśophachedaḥ (a) āmaśophachedaḥ (a) āmaśophachedaḥ (a) āmaśophachedaḥ - -,(a) āmaśophachedaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
MA,SN1Y,(a) nāḍīkalpana-vyāpat (a) nāḍīkalpana-vyāpat (a) nāḍīkalpana-vyāpat (a) nāḍīkalpana-vyāpat - -,(a) nāḍīkalpana-vyāpat,SN1Y,0.9999999999808961,True,1.0,SN1Y,1.2499999999808962,True,1.0,False,False
MD-2,SM12,"(a) dantaghātaḥ (a) dantaghātaḥ (a) dantaghātaḥ (a) dantaghātaḥ - It is characterised by grinding of teeth during sleep. This may be explained by: (a) Vitiation of vata, kapha affecting oral cavity.",(a) dantaghātaḥ,SM12,0.9999999999849142,True,1.0,SM12,1.2499999999849143,True,1.0,False,False
MD-5,SN5Y,"(a) ahipūtanā, (a) ahipūtanakaḥ (a) ahipūtanā, (a) ahipūtanakaḥ (a) ahipūtanā, (a) ahipūtanakaḥ (a) ahipūtanā, (a) ahipūtanakaḥ - -","(a) ahipūtanā, (a) ahipūtanakaḥ",SN4F,0.9999999999778707,False,2.0,SN5Y,1.195426233237456,True,1.0,True,False
MD-12,SR00,"(a) kumāraśoṣaḥ (a) kumāraśoṣaḥ (a) kumāraśoṣaḥ (a) kumāraśoṣaḥ - It is characterised by emaciation, lack of appetite, unctuous, pale face, eyes; may be associated with fever, dry cough, cyanosis of tongue. This may be explained by: (a) Obstruction of channels due to breast milk vitiated by kapha.",(a) kumāraśoṣaḥ,SR00,0.9999999999849142,True,1.0,SR00,1.2499999999849143,True,1.0,False,False
O-3,SP9Y,(a) anuśayī (a) anuśayī (a) anuśayī (a) anuśayī - -,(a) anuśayī,SN4F,0.9999999999701144,False,4.0,SN4F,0.9999999999701144,False,2.0,False,False
O-12,SN4T,(a) kakṣāḥ (a) kakṣāḥ (a) kakṣāḥ (a) kakṣāḥ - -,(a) kakṣāḥ,SN4T,0.9999999999829144,True,1.0,SN4T,1.2499999999829146,True,1.0,False,False
O-18,SM55,(a) gudabhraṃśaḥ (a) gudabhraṃśaḥ (a) gudabhraṃśaḥ (a) gudabhraṃśaḥ - It is characterised by rectum or a part of rectum descending through the anus and inflammation of the rectal muscles. This may be explained by: (a) Vitiated vata affecting the rectal region.,(a) gudabhraṃśaḥ,SM55,0.9999999999887332,True,1.0,SM55,1.2499999999887332,True,1.0,False,False
O-19,SN4S,"(a) carmakīlaḥ (a) carmakīlaḥ (a) carmakīlaḥ (a) carmakīlaḥ - It is characterised by hard nail like eruptions of variable shapes and sizes appearing on the surface of skin. This may be explained by: (a) Weak digestive and metabolic factors, vitiation of primary product of digested food leading to vitiation of vata affecting the blood, muscle, fat and skin.",(a) carmakīlaḥ,SN4S,0.9999999999845518,True,1.0,SN4S,1.249999999984552,True,1.0,False,False
O-22,SM0Y,(a) jālagardabhaḥ (a) jālagardabhaḥ (a) jālagardabhaḥ (a) jālagardabhaḥ - -,(a) jālagardabhaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,3.0,False,False
O-24,SN5Y,(a) nyacchaḥ (a) nyacchaḥ (a) nyacchaḥ (a) nyacchaḥ - -,(a) nyacchaḥ,SN4F,0.9999999999701144,False,2.0,SN4F,0.9999999999701144,False,2.0,False,False
O-32,SM1D,"(a) pāṣāṇagardabhaḥ (a) pāṣāṇagardabhaḥ (a) pāṣāṇagardabhaḥ (a) pāṣāṇagardabhaḥ - It is characterised by pain, heaviness, burning sensation in the parotid region. This may be explained by: (a) Vitiation of pitta, vata, kapha affecting root of the ear.",(a) pāṣāṇagardabhaḥ,SM1D,0.9999999999843103,True,1.0,SM1D,1.2499999999843103,True,1.0,False,False
O-35,SN4V,"(a) yuvānapiḍakā (a) yuvānapiḍakā (a) yuvānapiḍakā (a) yuvānapiḍakā - It is characterised by small, milky white eruptions appear on face, especially on cheeks and nose during adolescence. This may be explained by: (a) Aggravation of pitta, kapha affecting fatty tissue.",(a) yuvānapiḍakā,SN4V,0.9999999999877516,True,1.0,SN4V,1.2499999999877516,True,1.0,False,False
O-39,SN90,"(a) indraluptaḥ (a) indraluptaḥ (a) indraluptaḥ (a) indraluptaḥ - It is characterised by falling of hair in the form of patches from scalp, beard and eyebrows leaving shiny patches. This may be explained by: (a) Aggravated vatadosha and pittadosha affecting the hair roots.",(a) indraluptaḥ,SN90,0.9999999999842197,True,1.0,SN90,1.2499999999842197,True,1.0,False,False
O-40,SN5Y,(a) varāhadaṃṣṭrakaḥ (a) varāhadaṃṣṭrakaḥ (a) varāhadaṃṣṭrakaḥ (a) varāhadaṃṣṭrakaḥ - -,(a) varāhadaṃṣṭrakaḥ,SN4F,0.9999999999701144,False,2.0,SN4F,0.9999999999701144,False,2.0,False,False
O-41,SN5Y,(a) valmīkaḥ (a) valmīkaḥ (a) valmīkaḥ (a) valmīkaḥ - -,(a) valmīkaḥ,SN4F,0.9999999999701144,False,2.0,SN4F,0.9999999999701144,False,2.0,False,False
O-43,SP9Y,(a) vidārikā (a) vidārikā (a) vidārikā (a) vidārikā - -,(a) vidārikā,SN4F,0.9999999999701144,False,4.0,SN4F,0.9999999999701144,False,2.0,False,False
O-48,SP71,(a) śarkarārbudaḥ (a) śarkarārbudaḥ (a) śarkarārbudaḥ (a) śarkarārbudaḥ - -,(a) śarkarārbudaḥ,SP71,0.9999999999834615,True,1.0,SP71,1.2499999999834615,True,1.0,False,False
O-50,SN5Y,(a) śyāvapiṇḍikā (a) śyāvapiṇḍikā (a) śyāvapiṇḍikā (a) śyāvapiṇḍikā - -,(a) śyāvapiṇḍikā,SN4F,0.9999999999701144,False,2.0,SN4F,0.9999999999701144,False,2.0,False,False
PE,SQ6Y,(a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ - -,(a) jaṅgamaviṣaḥ,SQ6Y,0.9999999999818451,True,1.0,SQ6Y,1.2499999999818452,True,1.0,False,False
PE-4.8,SQ61,"(a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ - It is characterised by palor, emaciation, swelling of body parts. This may be explained by: (a) Impairment of functioning of ojas due to poison.",(a) garaviṣaḥ,SQ61,0.9999999999847028,True,1.0,SQ61,1.249999999984703,True,1.0,False,False
Q-4,SQ2Y,(a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ - -,(a) jāṅgalamāṃsātyupayogaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
RA-1,SQ24,"(a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ - It is characterised by loss of sleep, heaviness of head, body pain. This may be explained by: (a) It is caused due to increased vata.",(a) nidrānāśaḥ (a) asvapnaḥ,SQ24,0.9999999999872674,True,1.0,SQ24,0.9999999999872674,True,1.0,False,False
RA-2,SQ2Y,(a) akālaśayanam (a) akālaśayanam (a) akālaśayanam (a) akālaśayanam - -,(a) akālaśayanam,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
RA-4,SQ2Y,(a) divāsvapna-upadravaḥ (a) divāsvapna-upadravaḥ (a) divāsvapna-upadravaḥ (a) divāsvapna-upadravaḥ - -,(a) divāsvapna-upadravaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
RD-1,SS2E,"(a) adhovātavegāvarodhaḥ (a) adhovātavegāvarodhaḥ (a) adhovātavegāvarodhaḥ (a) adhovātavegāvarodhaḥ - It is characterised by retention of faeces, obstruction, retention in passage of urine, retention of flatus, abdominal distension, pain, exhaustion without exertion, diseases of abdomen, colicky pain in the abdomen, feeling of obstruction in the precordial region, impairment of cardiac activity, headache, increased respiration, dysponea, hiccup, cough, cold, catarrh, choking sensation in throat, diminution in quantity of stools, loss of digestive power. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",(a) adhovātavegāvarodhaḥ,SM7Y,0.9999999999897226,False,4.0,SS2E,1.0338040400827082,True,1.0,True,False
RD-2,SS28,"(a) aśruvegarodhaḥ (a) aśruvegarodhaḥ (a) aśruvegarodhaḥ (a) aśruvegarodhaḥ - It is characterized by pain in the chest, sinusitis, eye diseases, and wounds in the head, cold, catarrh, diseases of eyes, heart diseases, tastelessness, giddiness or dizziness, heaviness of head, headache, cold, catarrh, torticollis, stiffness of neck and palpable glandular enlargement in abdomen, abdominal lump. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",(a) aśruvegarodhaḥ,SM53,0.999999999985671,False,,SM53,0.999999999985671,False,,False,False
RD-6,SS27,"(a) kṣavathuvegarodhaḥ (a) kṣavathuvegarodhaḥ (a) kṣavathuvegarodhaḥ (a) kṣavathuvegarodhaḥ - It is characterized by headache, facial deviation, pain in the hip joints, and feels as though tottering five sense organs and motor functions, torticollis, stiffness of neck, headache, facial paralysis, hemicranial headache, impairment of sense organs, diseases of head, diseases of eyes, diseases of nose, diseases of ear, feeling of fullness in throat, feeling of fullness in mouth and severe pricking pain in throat. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",(a) kṣavathuvegarodhaḥ,SP9Y,0.9999999999892892,False,,SP9Y,0.9999999999892892,False,,False,False
RD-9,SS2A,"(a) purīṣavegarodhaḥ (a) purīṣavegarodhaḥ (a) purīṣavegarodhaḥ (a) purīṣavegarodhaḥ - It is characterized by the feculent vomiting, respiratory illness, knee joint pain, headache, flatulence, and weakness, pain in rectum, headache, suppression of flatus, suppression of faeces, calf claudication, cramp in the calf muscles, abdominal distension, gurgling sound of the intestines, barborygmus, colicky pain in the abdomen, cutting type of pain in anus, obstruction, retention to the passage of faeces. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",(a) purīṣavegarodhaḥ,SP4Y,0.9999999999901936,False,,SP4Y,0.9999999999901936,False,,False,False
RD-12,SS2D,"(a) tṛṣṇāvegarodhaḥ (a) tṛṣṇāvegarodhaḥ (a) tṛṣṇāvegarodhaḥ (a) tṛṣṇāvegarodhaḥ - It is characterized by dryness in the throat, dryness in mouth, deafness, hearing impairment, exhaustion, fatigue, exhaustion or tiredness of body, precordial pain, cardiac pain, dryness, wasting, emaciation, unconsciousness, confusion, giddiness or dizziness, diseases of heart. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",(a) tṛṣṇāvegarodhaḥ,SS2D,0.9999999999851624,True,1.0,SS2D,1.2499999999851625,True,1.0,False,False
RD-14,SS2C,"(a) kṣudvegarodhaḥ (a) kṣudvegarodhaḥ (a) kṣudvegarodhaḥ (a) kṣudvegarodhaḥ - It is characterized by emaciation, weakness, discolouration, generalised bodyache, tastelessness, giddiness or dizziness, drowsiness, lassitude, diminished vision, breaking type of pain in the body, fatigue in mind and body, pain. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",(a) kṣudvegarodhaḥ,SS2C,0.9999999999848297,True,1.0,SS2C,1.2499999999848297,True,1.0,False,False
RE-2,SN3Y,(a) vyavāyātiyogaḥ (a) vyavāyātiyogaḥ (a) vyavāyātiyogaḥ (a) vyavāyātiyogaḥ - -,(a) vyavāyātiyogaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
VA-5,SS54,"(a) pittakaphaprakr̥tiḥ (a) pittakaphaprakr̥tiḥ (a) pittakaphaprakr̥tiḥ (a) pittakaphaprakr̥tiḥ - It is characterized by having combined features of pitta and kapha constitution. This may be explained by the non-pathological predominance of pitta, kapha at the time of conception determining a person’s baseline state of optimal functioning of both body and mind.",(a) pittakaphaprakr̥tiḥ,SS54,0.9999999999843393,True,1.0,SS54,1.2499999999843392,True,1.0,False,False
VE-1.1,SS60,(a) brahmakāyaḥ (a) brāhmasattvaṃ (a) brahmakāyaḥ (a) brāhmasattvaṃ (a) brahmakāyaḥ (a) brāhmasattvaṃ (a) brahmakāyaḥ (a) brāhmasattvaṃ - -,(a) brahmakāyaḥ (a) brāhmasattvaṃ,SN4F,0.9999999999778707,False,5.0,SN4F,0.9999999999778707,False,5.0,False,False
VE-1.7,SS60,"(a) r̥ṣikāyaḥ (a) ṛṣisattvaṃ, (a) ārṣasattvaṃ (a) r̥ṣikāyaḥ (a) ṛṣisattvaṃ, (a) ārṣasattvaṃ (a) r̥ṣikāyaḥ (a) ṛṣisattvaṃ, (a) ārṣasattvaṃ (a) r̥ṣikāyaḥ (a) ṛṣisattvaṃ, (a) ārṣasattvaṃ - -","(a) r̥ṣikāyaḥ (a) ṛṣisattvaṃ, (a) ārṣasattvaṃ",SS60,0.9999999999902949,True,1.0,SS60,0.9999999999902949,True,1.0,False,False
VE-3.1,SS62,(a) pāśavakāyaḥ (a) pāśavasattvaṃ (a) pāśavakāyaḥ (a) pāśavasattvaṃ (a) pāśavakāyaḥ (a) pāśavasattvaṃ (a) pāśavakāyaḥ (a) pāśavasattvaṃ - -,(a) pāśavakāyaḥ (a) pāśavasattvaṃ,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
VE-3.2,SS62,(a) matsyakāyaḥ (a) mātsyasattvaṃ (a) matsyakāyaḥ (a) mātsyasattvaṃ (a) matsyakāyaḥ (a) mātsyasattvaṃ (a) matsyakāyaḥ (a) mātsyasattvaṃ - -,(a) matsyakāyaḥ (a) mātsyasattvaṃ,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
